Weights,Monotonicity Score,Average Proportional Increase,Standard Deviation,Total Score
"w1=0.48, w2=0.29, w3=0.17, w4=0.06",0.3834519572953737,1.7388204554605158,0.21113006451201857,0.47615105038618444
"w1=0.38, w2=0.37, w3=0.17, w4=0.08",0.3763345195729537,1.7622868516075587,0.21491290614840175,0.4761507582634681
"w1=0.42, w2=0.32, w3=0.18, w4=0.08",0.3781138790035587,1.7521806621108666,0.2111600670680063,0.4761450518035508
"w1=0.39, w2=0.36, w3=0.15, w4=0.1",0.37544483985765126,1.7611669860488248,0.2127134368085019,0.4761417860960401
"w1=0.47, w2=0.29, w3=0.19, w4=0.04",0.38434163701067614,1.7396563250184918,0.21320673906659637,0.47614006178905754
"w1=0.43, w2=0.3, w3=0.24, w4=0.02",0.3834519572953737,1.7468698124184718,0.21653381218396048,0.4761397974761931
"w1=0.38, w2=0.37, w3=0.17, w4=0.09",0.37544483985765126,1.7629488434249305,0.21390868679457414,0.47613958257543954
"w1=0.4, w2=0.31, w3=0.28, w4=0.01",0.38256227758007116,1.7530913667690482,0.21921640059455968,0.47613449196547736
"w1=0.45, w2=0.29, w3=0.17, w4=0.08",0.3798932384341637,1.7453083128071005,0.20958032370927324,0.47613418466572
"w1=0.36, w2=0.35, w3=0.29, w4=0.01",0.3807829181494662,1.7616548528825033,0.22199226569566896,0.4761247499425331
"w1=0.41, w2=0.34, w3=0.22, w4=0.04",0.3807829181494662,1.752902460130384,0.216164335588534,0.4761226504242497
"w1=0.4, w2=0.32, w3=0.26, w4=0.02",0.3816725978647687,1.7536167389973332,0.21812472303921673,0.476122229820086
"w1=0.5, w2=0.27, w3=0.18, w4=0.04",0.3861209964412811,1.73366733634041,0.21225217984164568,0.47611831153622886
"w1=0.44, w2=0.31, w3=0.19, w4=0.06",0.3807829181494662,1.746941241664472,0.212224188508565,0.47611245085505804
"w1=0.43, w2=0.3, w3=0.27, w4=0.0",0.38523131672597866,1.7464288619576198,0.21930109280329801,0.4761111029135239
"w1=0.48, w2=0.27, w3=0.23, w4=0.02",0.3861209964412811,1.7368172041261214,0.2144149368466434,0.4760994579918718
"w1=0.39, w2=0.37, w3=0.15, w4=0.1",0.37544483985765126,1.7616406855375515,0.2131740753297901,0.4760983344373989
"w1=0.45, w2=0.3, w3=0.17, w4=0.07",0.3807829181494662,1.7450408347881967,0.21100432320037815,0.476098329072259
"w1=0.48, w2=0.27, w3=0.24, w4=0.01",0.38701067615658363,1.7364998859983982,0.2156911262681826,0.4760979773975167
"w1=0.47, w2=0.29, w3=0.18, w4=0.06",0.38256227758007116,1.7406939657687077,0.2110917963025992,0.4760923930529974
"w1=0.49, w2=0.27, w3=0.2, w4=0.03",0.3861209964412811,1.7351102678038832,0.21330132526707724,0.476092154201294
"w1=0.41, w2=0.32, w3=0.19, w4=0.07",0.3781138790035587,1.7535390387366279,0.2122842166811334,0.47607948224476493
"w1=0.47, w2=0.29, w3=0.18, w4=0.05",0.3834519572953737,1.7400665523675904,0.21223028289703486,0.4760702042520945
"w1=0.4, w2=0.36, w3=0.17, w4=0.08",0.37722419928825623,1.7578377080766792,0.213707227502988,0.4760674730085676
"w1=0.37, w2=0.37, w3=0.18, w4=0.09",0.37455516014234874,1.764988661800664,0.2140460832946572,0.47606148744291005
"w1=0.51, w2=0.27, w3=0.22, w4=0.0",0.3896797153024911,1.7307831561012954,0.2164559368509852,0.4760597078162091
"w1=0.38, w2=0.37, w3=0.16, w4=0.09",0.37544483985765126,1.7629633969874159,0.21418723913646467,0.4760589275853694
"w1=0.45, w2=0.28, w3=0.27, w4=0.0",0.3861209964412811,1.742108419397067,0.21809007765604474,0.47605515880324056
"w1=0.49, w2=0.28, w3=0.19, w4=0.04",0.38523131672597866,1.7359176812748018,0.2124906978868943,0.4760519852518814
"w1=0.46, w2=0.31, w3=0.15, w4=0.08",0.3807829181494662,1.7442271304405805,0.21063071712060213,0.4760476700266686
"w1=0.41, w2=0.35, w3=0.15, w4=0.1",0.3763345195729537,1.756737286670259,0.21159850990999088,0.47603516414753144
"w1=0.38, w2=0.38, w3=0.16, w4=0.08",0.3763345195729537,1.7627713521089285,0.21562830066536914,0.4760330400086518
"w1=0.5, w2=0.27, w3=0.17, w4=0.05",0.38523131672597866,1.7340607638002445,0.21132630314186937,0.47602992018047746
"w1=0.48, w2=0.27, w3=0.23, w4=0.01",0.38701067615658363,1.7362842278531454,0.21578984727520326,0.47602522946635994
"w1=0.4, w2=0.34, w3=0.24, w4=0.03",0.3807829181494662,1.754564601135856,0.21761359758402168,0.4760203000266978
"w1=0.39, w2=0.35, w3=0.18, w4=0.09",0.37544483985765126,1.7599612836816403,0.21235488527367533,0.4760082110830511
"w1=0.38, w2=0.35, w3=0.25, w4=0.02",0.3807829181494662,1.758391066024885,0.22021672786216273,0.4760046539210613
"w1=0.44, w2=0.31, w3=0.18, w4=0.06",0.3807829181494662,1.7467510187701134,0.2124598456943167,0.4760037091204608
"w1=0.51, w2=0.28, w3=0.15, w4=0.06",0.38523131672597866,1.7331303435498506,0.21081299206677084,0.47599782945292823
"w1=0.46, w2=0.3, w3=0.19, w4=0.05",0.38256227758007116,1.7423857516492796,0.21255080711085855,0.47599304698663397
"w1=0.38, w2=0.36, w3=0.24, w4=0.03",0.3798932384341637,1.7591667004195588,0.21929024943348369,0.4759928844709485
"w1=0.42, w2=0.34, w3=0.17, w4=0.08",0.3781138790035587,1.753024132495033,0.21223061944255345,0.47599258016802
"w1=0.43, w2=0.31, w3=0.19, w4=0.07",0.3790035587188612,1.7494188171971825,0.21133378075466802,0.4759854085724667
"w1=0.51, w2=0.27, w3=0.21, w4=0.0",0.3896797153024911,1.730574812236826,0.21656958037982732,0.4759839459846626
"w1=0.45, w2=0.3, w3=0.16, w4=0.08",0.3798932384341637,1.7455409229334766,0.21023923129152888,0.47598303441631856
"w1=0.51, w2=0.27, w3=0.15, w4=0.06",0.38523131672597866,1.7326900421195721,0.21057976205835033,0.4759797381693987
"w1=0.41, w2=0.34, w3=0.19, w4=0.07",0.3781138790035587,1.7543159204686047,0.21314825554998765,0.47597564693050404
"w1=0.4, w2=0.35, w3=0.16, w4=0.1",0.37544483985765126,1.7586731862375382,0.211611864040753,0.4759734979641074
"w1=0.49, w2=0.28, w3=0.18, w4=0.05",0.38434163701067614,1.7363135943286077,0.21153392533356324,0.47597335977099064
"w1=0.47, w2=0.3, w3=0.17, w4=0.06",0.38256227758007116,1.7409261282885642,0.21164502845985148,0.475972855909793
"w1=0.42, w2=0.31, w3=0.26, w4=0.01",0.3834519572953737,1.7489467193913766,0.21849751824217703,0.475966067053309
"w1=0.45, w2=0.31, w3=0.16, w4=0.08",0.3798932384341637,1.7459887793381037,0.21059698285072717,0.4759652802294845
"w1=0.44, w2=0.3, w3=0.17, w4=0.08",0.3790035587188612,1.7475139249285279,0.21015552066784637,0.4759579081447823
"w1=0.4, w2=0.34, w3=0.22, w4=0.04",0.3798932384341637,1.754788256686609,0.2165464740171086,0.47594032834927114
"w1=0.39, w2=0.31, w3=0.28, w4=0.01",0.3816725978647687,1.7549934209740174,0.2196560573643105,0.47593816591789473
"w1=0.5, w2=0.28, w3=0.16, w4=0.06",0.38434163701067614,1.7349187705371236,0.2107291310094465,0.4759358333099289
"w1=0.37, w2=0.34, w3=0.29, w4=0.01",0.3807829181494662,1.7596291213966293,0.2212736240070313,0.47593519615194957
"w1=0.39, w2=0.35, w3=0.17, w4=0.09",0.37544483985765126,1.7599690381845279,0.2126153699988825,0.4759316165660665
"w1=0.38, w2=0.38, w3=0.15, w4=0.09",0.37544483985765126,1.7634512525701718,0.21494676542211175,0.47592864081622643
"w1=0.42, w2=0.32, w3=0.22, w4=0.04",0.3807829181494662,1.750272816943664,0.21505950477489777,0.4759281710309966
"w1=0.47, w2=0.28, w3=0.23, w4=0.02",0.38523131672597866,1.7389045815340671,0.21489825446001537,0.4759270983317982
"w1=0.4, w2=0.34, w3=0.24, w4=0.02",0.3816725978647687,1.7539672368072523,0.21902231326870136,0.4759230523132244
"w1=0.47, w2=0.28, w3=0.24, w4=0.01",0.3861209964412811,1.7385802894193865,0.21618007401493172,0.47592253390003836
"w1=0.44, w2=0.31, w3=0.17, w4=0.07",0.3798932384341637,1.7472324581138057,0.2116044091951024,0.4759117880813123
"w1=0.41, w2=0.34, w3=0.18, w4=0.07",0.3781138790035587,1.7542999374724628,0.21335916763551166,0.47590917670561844
"w1=0.5, w2=0.27, w3=0.22, w4=0.01",0.3879003558718861,1.7328502858189365,0.2153744015205487,0.47590791464356574
"w1=0.45, w2=0.3, w3=0.21, w4=0.03",0.3834519572953737,1.743302958480989,0.21493164802327336,0.4759070759369026
"w1=0.41, w2=0.34, w3=0.18, w4=0.08",0.37722419928825623,1.754916289465874,0.21229861785302664,0.47590577218139496
"w1=0.4, w2=0.35, w3=0.22, w4=0.04",0.3798932384341637,1.755166731395214,0.21694670171451216,0.47589595498177106
"w1=0.39, w2=0.36, w3=0.17, w4=0.09",0.37544483985765126,1.7604567646217593,0.2130698321825525,0.47589282319841175
"w1=0.45, w2=0.32, w3=0.15, w4=0.08",0.3798932384341637,1.746519819036595,0.21119272188574412,0.4758927664586776
"w1=0.42, w2=0.34, w3=0.16, w4=0.09",0.37722419928825623,1.753660316422697,0.21150984723563404,0.47589120875797736
"w1=0.4, w2=0.35, w3=0.15, w4=0.1",0.37544483985765126,1.758690996780365,0.2119175287691719,0.4758853606541471
"w1=0.44, w2=0.3, w3=0.24, w4=0.02",0.3834519572953737,1.7450972144592745,0.21620222363494265,0.475884754449059
"w1=0.5, w2=0.28, w3=0.22, w4=0.0",0.3887900355871886,1.7327846904334585,0.2168940087394856,0.47588375325844035
"w1=0.4, w2=0.38, w3=0.15, w4=0.07",0.3781138790035587,1.7581886395675828,0.21605475124040102,0.4758782420431756
"w1=0.51, w2=0.27, w3=0.18, w4=0.04",0.3861209964412811,1.7320807885084801,0.2120580806848948,0.47585923171686817
"w1=0.44, w2=0.3, w3=0.25, w4=0.01",0.38434163701067614,1.7447576715731397,0.21754438028750092,0.4758590387337157
"w1=0.5, w2=0.27, w3=0.22, w4=0.0",0.3887900355871886,1.7323505020030117,0.2167306438394109,0.4758459250423734
"w1=0.42, w2=0.32, w3=0.21, w4=0.04",0.3807829181494662,1.750072691699403,0.21522691112759756,0.4758379240763344
"w1=0.41, w2=0.34, w3=0.17, w4=0.08",0.37722419928825623,1.754918741377339,0.2125368297196086,0.4758347990037134
"w1=0.43, w2=0.32, w3=0.18, w4=0.07",0.3790035587188612,1.7496321611573709,0.21198190566128763,0.4758336398925185
"w1=0.41, w2=0.31, w3=0.27, w4=0.01",0.38256227758007116,1.7509993017657048,0.2188402748864096,0.4758289166772537
"w1=0.38, w2=0.37, w3=0.19, w4=0.06",0.37722419928825623,1.7610259149856053,0.21664542099477804,0.4758236563428158
"w1=0.39, w2=0.36, w3=0.16, w4=0.09",0.37544483985765126,1.7604698317532013,0.21334545078618902,0.4758127510436092
"w1=0.44, w2=0.32, w3=0.16, w4=0.08",0.3790035587188612,1.7483122792235364,0.21118094496922052,0.47580995171337176
"w1=0.44, w2=0.31, w3=0.16, w4=0.08",0.3790035587188612,1.7477817473217718,0.21082747544582126,0.4758098861900386
"w1=0.48, w2=0.29, w3=0.18, w4=0.05",0.3834519572953737,1.7383916901982028,0.21200911743122422,0.47580158145796014
"w1=0.44, w2=0.3, w3=0.24, w4=0.01",0.38434163701067614,1.744542548854344,0.2176310428681762,0.47579001541575405
"w1=0.39, w2=0.37, w3=0.16, w4=0.09",0.37544483985765126,1.7609470743146423,0.21379701523422687,0.47577273022148603
"w1=0.49, w2=0.29, w3=0.16, w4=0.06",0.3834519572953737,1.7369777699710722,0.21118353326026545,0.47576647266382166
"w1=0.51, w2=0.27, w3=0.17, w4=0.05",0.38523131672597866,1.7324666237081605,0.21114723584875578,0.47576481234999474
"w1=0.39, w2=0.32, w3=0.28, w4=0.0",0.38256227758007116,1.7546520499326415,0.22150087433966578,0.47576128647466415
"w1=0.39, w2=0.35, w3=0.25, w4=0.02",0.3807829181494662,1.7564510782224148,0.21973750233751452,0.4757604240179617
"w1=0.4, w2=0.36, w3=0.19, w4=0.06",0.3781138790035587,1.7566182160503072,0.21541560690689873,0.47575590063977125
"w1=0.47, w2=0.29, w3=0.2, w4=0.03",0.38434163701067614,1.739272105241052,0.2142647893925166,0.4757458027357935
"w1=0.37, w2=0.37, w3=0.24, w4=0.03",0.3790035587188612,1.7615094673448108,0.22020012036085745,0.47574363672013553
"w1=0.51, w2=0.26, w3=0.17, w4=0.05",0.38523131672597866,1.7320208197008207,0.21093297084715365,0.47573993104900736
"w1=0.43, w2=0.29, w3=0.26, w4=0.01",0.3834519572953737,1.7463326641918782,0.21755492818256802,0.47572603303129213
"w1=0.4, w2=0.35, w3=0.18, w4=0.07",0.37722419928825623,1.7567206514811347,0.21410375198562653,0.47572510434466714
"w1=0.46, w2=0.28, w3=0.24, w4=0.01",0.38523131672597866,1.7402595625033508,0.21647833295618327,0.4757240709768045
"w1=0.49, w2=0.27, w3=0.23, w4=0.0",0.3879003558718861,1.7341550672645414,0.21691289868938404,0.4757073217820361
"w1=0.4, w2=0.36, w3=0.18, w4=0.06",0.3781138790035587,1.756614202643117,0.2156098825851593,0.475696815254855
"w1=0.46, w2=0.3, w3=0.16, w4=0.08",0.3798932384341637,1.7437835211461936,0.21003191157489537,0.47569374997385205
"w1=0.46, w2=0.28, w3=0.25, w4=0.0",0.3861209964412811,1.7399581728036497,0.2178620304592238,0.4756935236436034
"w1=0.39, w2=0.37, w3=0.15, w4=0.09",0.37544483985765126,1.760965403331069,0.21408740129839346,0.4756892802055215
"w1=0.49, w2=0.27, w3=0.21, w4=0.02",0.3861209964412811,1.734765599116748,0.21442934136260697,0.47568481563520815
"w1=0.41, w2=0.34, w3=0.24, w4=0.02",0.3816725978647687,1.7520964147970308,0.21859366883220666,0.4756774812421285
"w1=0.42, w2=0.32, w3=0.18, w4=0.07",0.3781138790035587,1.7514756026814802,0.21225674975604417,0.4756750351112622
"w1=0.38, w2=0.38, w3=0.17, w4=0.07",0.3763345195729537,1.762121098619542,0.21640415172868263,0.4756702339917805
"w1=0.39, w2=0.39, w3=0.15, w4=0.07",0.37722419928825623,1.7606141236827817,0.21689514222794035,0.47566638171230236
"w1=0.38, w2=0.38, w3=0.17, w4=0.08",0.37544483985765126,1.7627579812196184,0.21536787179519995,0.47566365463418936
"w1=0.45, w2=0.3, w3=0.17, w4=0.08",0.3790035587188612,1.745725887328911,0.20994533677157623,0.47566335579374
"w1=0.45, w2=0.28, w3=0.26, w4=0.01",0.38434163701067614,1.7424084687930002,0.2166306490411067,0.4756633175516061
"w1=0.37, w2=0.37, w3=0.26, w4=0.01",0.3807829181494662,1.7607036401118505,0.2229132460850114,0.4756582132715998
"w1=0.43, w2=0.32, w3=0.16, w4=0.08",0.3781138790035587,1.7501371370942138,0.21143560953149904,0.4756536840611724
"w1=0.4, w2=0.35, w3=0.17, w4=0.08",0.3763345195729537,1.7573474446419652,0.2132815240544387,0.4756522914985383
"w1=0.46, w2=0.3, w3=0.21, w4=0.03",0.3834519572953737,1.7415844832546696,0.21464550611377303,0.4756492234644889
"w1=0.39, w2=0.38, w3=0.15, w4=0.09",0.37544483985765126,1.7614324282700744,0.21453524120491188,0.47564833322136696
"w1=0.4, w2=0.35, w3=0.17, w4=0.09",0.37544483985765126,1.7579938154711994,0.2122795960674698,0.4756373042028246
"w1=0.49, w2=0.28, w3=0.15, w4=0.07",0.38256227758007116,1.736997208914284,0.2101469036954909,0.4756365094642451
"w1=0.4, w2=0.31, w3=0.27, w4=0.01",0.3816725978647687,1.7528649918803219,0.2192596193596025,0.475631411500568
"w1=0.45, w2=0.29, w3=0.24, w4=0.02",0.3834519572953737,1.7429393766647798,0.21560989964489963,0.4756308840871729
"w1=0.44, w2=0.31, w3=0.19, w4=0.05",0.3807829181494662,1.7462947517958065,0.2134025080684188,0.4756296570133688
"w1=0.45, w2=0.31, w3=0.17, w4=0.07",0.3798932384341637,1.7454530461629638,0.21136161425729486,0.4756287441724862
"w1=0.45, w2=0.31, w3=0.17, w4=0.06",0.3807829181494662,1.7448327391033605,0.2124410744352063,0.47562568456484333
"w1=0.48, w2=0.3, w3=0.16, w4=0.06",0.38256227758007116,1.7391373116698527,0.21165796573141718,0.47561121140458096
"w1=0.43, w2=0.31, w3=0.23, w4=0.02",0.38256227758007116,1.7470679137652148,0.21695245698400098,0.47560898444787825
"w1=0.48, w2=0.28, w3=0.23, w4=0.01",0.3861209964412811,1.7367158916490721,0.2159917095497548,0.47560616368552855
"w1=0.37, w2=0.37, w3=0.25, w4=0.01",0.3807829181494662,1.7605001463148586,0.22299291116034195,0.47559361498960223
"w1=0.36, w2=0.36, w3=0.28, w4=0.01",0.3798932384341637,1.7620310468442448,0.2225477426389468,0.47558850579424683
"w1=0.45, w2=0.27, w3=0.27, w4=0.0",0.38523131672597866,1.7416849766378633,0.21788055942586704,0.4755884858628019
"w1=0.42, w2=0.32, w3=0.17, w4=0.08",0.37722419928825623,1.7519982966615146,0.21144692153093408,0.4755776825171508
"w1=0.48, w2=0.27, w3=0.22, w4=0.02",0.38523131672597866,1.7366042604065741,0.21453779313688856,0.4755751725032376
"w1=0.43, w2=0.32, w3=0.21, w4=0.04",0.3807829181494662,1.748255080444386,0.21490086374978215,0.47557221603867567
"w1=0.4, w2=0.35, w3=0.16, w4=0.09",0.37544483985765126,1.7580043638755245,0.21255197591802757,0.47555769992852226
"w1=0.45, w2=0.3, w3=0.23, w4=0.02",0.3834519572953737,1.7431429335704482,0.2159950410770712,0.47555605303865517
"w1=0.39, w2=0.37, w3=0.19, w4=0.06",0.37722419928825623,1.759045617414067,0.21622149807636612,0.47555477370403165
"w1=0.45, w2=0.3, w3=0.24, w4=0.01",0.38434163701067614,1.7428058115332985,0.21728705141884078,0.4755458653863456
"w1=0.38, w2=0.34, w3=0.29, w4=0.0",0.3816725978647687,1.7568850902128672,0.22223229693985072,0.47554362789300264
"w1=0.45, w2=0.29, w3=0.24, w4=0.01",0.38434163701067614,1.7423897563282216,0.21703298860370154,0.475538873189872
"w1=0.36, w2=0.36, w3=0.27, w4=0.01",0.3798932384341637,1.7621073189283691,0.22276874480157177,0.4755374595622842
"w1=0.4, w2=0.37, w3=0.16, w4=0.07",0.37722419928825623,1.7577045124137032,0.2153918105508799,0.4755354589616048
"w1=0.44, w2=0.32, w3=0.18, w4=0.06",0.3798932384341637,1.7471571894529745,0.21282493539281158,0.4755305764898333
"w1=0.4, w2=0.32, w3=0.28, w4=0.0",0.38256227758007116,1.7529270386112414,0.22111993870558877,0.4755305649006073
"w1=0.42, w2=0.3, w3=0.26, w4=0.01",0.38256227758007116,1.7485426371084194,0.2182030720054503,0.4755287446100844
"w1=0.4, w2=0.36, w3=0.16, w4=0.09",0.37544483985765126,1.7584917073057285,0.21298840914741143,0.4755242386457479
"w1=0.43, w2=0.34, w3=0.15, w4=0.09",0.37722419928825623,1.7517972383552183,0.21150319638201048,0.47552058840056866
"w1=0.38, w2=0.36, w3=0.25, w4=0.02",0.3798932384341637,1.758757526052295,0.22060308677944312,0.47551719839370793
"w1=0.41, w2=0.35, w3=0.19, w4=0.06",0.3781138790035587,1.7542156062975263,0.21465474583184915,0.4755036370117299
"w1=0.48, w2=0.29, w3=0.2, w4=0.03",0.38434163701067614,1.7376110632724278,0.21400827267581723,0.47549054935707846
"w1=0.38, w2=0.36, w3=0.21, w4=0.05",0.37722419928825623,1.7599642581898998,0.21708214751552687,0.47548030702745003
"w1=0.44, w2=0.31, w3=0.17, w4=0.08",0.3781138790035587,1.74792362579636,0.21054188600240772,0.4754790988603291
"w1=0.48, w2=0.28, w3=0.2, w4=0.03",0.38434163701067614,1.737180540938631,0.21376164095005745,0.47547843440804705
"w1=0.45, w2=0.31, w3=0.23, w4=0.01",0.38434163701067614,1.743006422473727,0.21764994329024767,0.4754771200130092
"w1=0.44, w2=0.29, w3=0.26, w4=0.01",0.3834519572953737,1.7445639580198986,0.21720751013834602,0.4754765172101628
"w1=0.5, w2=0.27, w3=0.23, w4=0.0",0.3879003558718861,1.732562836968043,0.21662936089034965,0.4754739370624468
"w1=0.38, w2=0.36, w3=0.22, w4=0.04",0.3781138790035587,1.7594145762883235,0.21821994780281684,0.475473870418599
"w1=0.47, w2=0.28, w3=0.25, w4=0.0",0.3861209964412811,1.7382845300824754,0.21753694429167475,0.47545632094963325
"w1=0.42, w2=0.31, w3=0.25, w4=0.01",0.38256227758007116,1.7487290843705119,0.21857079187042852,0.4754557181030094
"w1=0.41, w2=0.35, w3=0.18, w4=0.07",0.37722419928825623,1.7548024860716236,0.21375667492097103,0.4754455943821616
"w1=0.46, w2=0.3, w3=0.18, w4=0.05",0.3816725978647687,1.7421929401403504,0.21276864902042175,0.47544429225432794
"w1=0.37, w2=0.34, w3=0.28, w4=0.01",0.3798932384341637,1.7596957923122507,0.2214765469691262,0.47544281358879414
"w1=0.47, w2=0.3, w3=0.16, w4=0.06",0.3816725978647687,1.7408234318098073,0.21187992897152327,0.47543700660288885
"w1=0.39, w2=0.37, w3=0.17, w4=0.07",0.3763345195729537,1.7596545815531017,0.2155496845784992,0.47543327072354746
"w1=0.45, w2=0.3, w3=0.2, w4=0.04",0.3816725978647687,1.743697837680368,0.21382423637525705,0.47542859555588085
"w1=0.41, w2=0.36, w3=0.18, w4=0.06",0.3781138790035587,1.7547040618569905,0.21523139031061628,0.4754283347799926
"w1=0.49, w2=0.28, w3=0.17, w4=0.05",0.3834519572953737,1.736120602278897,0.21176062175417815,0.47542191257721284
"w1=0.47, w2=0.29, w3=0.22, w4=0.02",0.38434163701067614,1.7391193763811463,0.21526393322839846,0.4754155138130478
"w1=0.39, w2=0.32, w3=0.27, w4=0.01",0.3807829181494662,1.7551579356285487,0.22003257539805643,0.4754132735810259
"w1=0.38, w2=0.37, w3=0.21, w4=0.04",0.3781138790035587,1.7598856419270779,0.21873795959671558,0.47541268000818027
"w1=0.44, w2=0.29, w3=0.25, w4=0.01",0.3834519572953737,1.7443436537036694,0.2172792876905703,0.47541092308124966
"w1=0.47, w2=0.28, w3=0.23, w4=0.01",0.38523131672597866,1.7383658988060118,0.21627916540997855,0.4754050885011981
"w1=0.4, w2=0.39, w3=0.15, w4=0.07",0.37722419928825623,1.758651603532204,0.21646195324879086,0.4754038343759317
"w1=0.4, w2=0.36, w3=0.15, w4=0.1",0.37455516014234874,1.75917489455956,0.21236286397962045,0.4754036997892003
"w1=0.47, w2=0.28, w3=0.22, w4=0.02",0.38434163701067614,1.7386931366675804,0.21502180385845437,0.4754029046813179
"w1=0.42, w2=0.32, w3=0.23, w4=0.02",0.3816725978647687,1.7492747260520076,0.21763505497961103,0.4754007276489026
"w1=0.39, w2=0.38, w3=0.17, w4=0.07",0.3763345195729537,1.7601268592419241,0.2159753707000653,0.4754000204248421
"w1=0.5, w2=0.27, w3=0.2, w4=0.03",0.38523131672597866,1.7335024814590314,0.2130847221257167,0.47539073801708065
"w1=0.38, w2=0.38, w3=0.21, w4=0.04",0.3781138790035587,1.7603636513504781,0.2191319319048843,0.47539009020040973
"w1=0.5, w2=0.28, w3=0.15, w4=0.06",0.3834519572953737,1.7347323188144448,0.21099488029073174,0.47537397832335626
"w1=0.41, w2=0.35, w3=0.17, w4=0.08",0.3763345195729537,1.7554181830691096,0.21294610053408372,0.47536706624007363
"w1=0.38, w2=0.37, w3=0.25, w4=0.01",0.3807829181494662,1.7585336807149052,0.2224413230631785,0.47536579829876063
"w1=0.42, w2=0.34, w3=0.15, w4=0.09",0.3763345195729537,1.7536715070598003,0.21179176654510723,0.4753640312349048
"w1=0.43, w2=0.32, w3=0.18, w4=0.06",0.3790035587188612,1.7489583466183591,0.21310627467411278,0.4753615662808686
"w1=0.44, w2=0.29, w3=0.26, w4=0.0",0.38434163701067614,1.7440333551872327,0.2187213404303294,0.4753610874136858
"w1=0.5, w2=0.28, w3=0.15, w4=0.07",0.38256227758007116,1.7353619119570625,0.20997482767235465,0.4753610728797417
"w1=0.42, w2=0.32, w3=0.2, w4=0.05",0.3790035587188612,1.7505131104734675,0.21414925400137366,0.475359625253712
"w1=0.45, w2=0.31, w3=0.19, w4=0.05",0.3807829181494662,1.7445320717322228,0.21313057408077007,0.4753587011969467
"w1=0.44, w2=0.31, w3=0.23, w4=0.02",0.38256227758007116,1.7452959850603398,0.21660789476151332,0.4753579673736496
"w1=0.44, w2=0.31, w3=0.22, w4=0.03",0.3816725978647687,1.745667443429067,0.21538986385593908,0.4753528284614161
"w1=0.39, w2=0.37, w3=0.16, w4=0.08",0.37544483985765126,1.7602945622291941,0.21477205313383277,0.4753497164345147
"w1=0.46, w2=0.28, w3=0.25, w4=0.01",0.38434163701067614,1.74047883489786,0.2163927628498454,0.47534875662995646
"w1=0.46, w2=0.27, w3=0.27, w4=0.0",0.38523131672597866,1.739981247128827,0.21755174937934302,0.4753463829749518
"w1=0.38, w2=0.38, w3=0.19, w4=0.06",0.3763345195729537,1.761500973927157,0.21707319055181273,0.47534549740636445
"w1=0.39, w2=0.38, w3=0.16, w4=0.07",0.3763345195729537,1.760136650024949,0.21621674325895932,0.4753295668137789
"w1=0.39, w2=0.38, w3=0.16, w4=0.08",0.37544483985765126,1.7607653288237146,0.21521016674578775,0.4753124356698322
"w1=0.37, w2=0.36, w3=0.27, w4=0.01",0.3798932384341637,1.7603859199578133,0.22237228302489487,0.4753121183011761
"w1=0.39, w2=0.39, w3=0.16, w4=0.06",0.37722419928825623,1.7599941200574456,0.21767642922898925,0.4753079948869205
"w1=0.42, w2=0.32, w3=0.19, w4=0.06",0.3781138790035587,1.7509809573611606,0.2131584251338678,0.47530560343385114
"w1=0.5, w2=0.27, w3=0.19, w4=0.03",0.38523131672597866,1.7333004349853,0.2132577522471024,0.4752984196859186
"w1=0.39, w2=0.39, w3=0.16, w4=0.07",0.3763345195729537,1.7606004288585873,0.2166395985355152,0.4752954659975398
"w1=0.46, w2=0.29, w3=0.24, w4=0.01",0.38434163701067614,1.7406830754143343,0.21671225203527564,0.47529375797762224
"w1=0.41, w2=0.36, w3=0.16, w4=0.07",0.37722419928825623,1.755300039226379,0.21461221486378576,0.4752884430302682
"w1=0.43, w2=0.3, w3=0.26, w4=0.01",0.38256227758007116,1.7467435358509689,0.21782963791510848,0.47528095458569686
"w1=0.37, w2=0.37, w3=0.21, w4=0.05",0.3763345195729537,1.7624565119067643,0.21795270715185186,0.4752727500222742
"w1=0.38, w2=0.32, w3=0.28, w4=0.01",0.3798932384341637,1.757318755900033,0.22046110944145336,0.47527203756465247
"w1=0.41, w2=0.35, w3=0.16, w4=0.09",0.37544483985765126,1.7560620553157797,0.2122260024414619,0.47526703025954303
"w1=0.44, w2=0.31, w3=0.21, w4=0.03",0.3816725978647687,1.7454654049568727,0.21554192775093992,0.475266801598477
"w1=0.41, w2=0.37, w3=0.16, w4=0.07",0.37722419928825623,1.7557809678451846,0.21500826265278808,0.4752658144173286
"w1=0.39, w2=0.35, w3=0.23, w4=0.03",0.3790035587188612,1.7566531666877618,0.21855889581517166,0.47526474395243146
"w1=0.37, w2=0.37, w3=0.22, w4=0.04",0.37722419928825623,1.7618972556358004,0.21909127884743668,0.4752641671170572
"w1=0.49, w2=0.27, w3=0.22, w4=0.01",0.3861209964412811,1.7344474280580204,0.21563411699768198,0.4752597487329401
"w1=0.37, w2=0.36, w3=0.26, w4=0.01",0.3798932384341637,1.760346407247443,0.22253745505920167,0.47525466414881
"w1=0.47, w2=0.3, w3=0.19, w4=0.04",0.38256227758007116,1.7400800472845095,0.2134892667837863,0.4752503682118016
